epoch,step,train_loss
118,951,1.1440167427062988
119,959,1.1369441747665405
120,967,1.1376994848251343
121,975,1.1484836339950562
122,983,1.125227928161621
123,991,1.1094263792037964
124,999,1.1288310289382935
125,1007,1.1275677680969238
126,1015,1.1456252336502075
127,1023,1.1129918098449707
128,1031,1.142794132232666
129,1039,1.1578420400619507
130,1047,1.1240739822387695
131,1055,1.1310174465179443
132,1063,1.1389799118041992
133,1071,1.1511642932891846
134,1079,1.1373958587646484
135,1087,1.1321040391921997
136,1095,1.1535372734069824
137,1103,1.1231697797775269
138,1111,1.127738356590271
139,1119,1.13145112991333
140,1127,1.1564116477966309
141,1135,1.1300349235534668
142,1143,1.116653561592102
143,1151,1.1206347942352295
144,1159,1.1267777681350708
145,1167,1.1508673429489136
146,1175,1.133200764656067
147,1183,1.1278376579284668
148,1191,1.129691481590271
149,1199,1.1362985372543335
150,1207,1.1225124597549438
151,1215,1.1302285194396973
152,1223,1.1393462419509888
153,1231,1.1401644945144653
154,1239,1.111636757850647
155,1247,1.117374300956726
156,1255,1.1105098724365234
157,1263,1.143631935119629
158,1271,1.1081733703613281
159,1279,1.138954520225525
160,1287,1.1087168455123901
161,1295,1.1371010541915894
162,1303,1.1233057975769043
163,1311,1.1287403106689453
164,1319,1.1025837659835815
165,1327,1.1070233583450317
166,1335,1.117573857307434
167,1343,1.1031956672668457
168,1351,1.0982520580291748
169,1359,1.1156219244003296
170,1367,1.1012017726898193
171,1375,1.0988630056381226
172,1383,1.1130765676498413
173,1391,1.12682044506073
174,1399,1.120384693145752
175,1407,1.1069285869598389
176,1415,1.1089876890182495
177,1423,1.0921403169631958
178,1431,1.1402915716171265
179,1439,1.1142361164093018
180,1447,1.1335493326187134
181,1455,1.1036972999572754
182,1463,1.1319154500961304
183,1471,1.116300106048584
184,1479,1.1173675060272217
185,1487,1.142167091369629
186,1495,1.123313307762146
187,1503,1.1192485094070435
188,1511,1.117461919784546
189,1519,1.1524571180343628
190,1527,1.1385256052017212
191,1535,1.1147289276123047
192,1543,1.1237066984176636
193,1551,1.1230367422103882
194,1559,1.144028663635254
195,1567,1.1278016567230225
196,1575,1.124618411064148
197,1583,1.1322576999664307
198,1591,1.1113100051879883
199,1599,1.126528263092041
200,1607,1.0927798748016357
201,1615,1.0916637182235718
202,1623,1.1156820058822632
203,1631,1.1131359338760376
204,1639,1.100103735923767
205,1647,1.1385273933410645
206,1655,1.1019914150238037
207,1663,1.1099210977554321
208,1671,1.1103638410568237
209,1679,1.1137956380844116
210,1687,1.1163463592529297
211,1695,1.118124008178711
212,1703,1.099082112312317
213,1711,1.1381921768188477
214,1719,1.1426931619644165
215,1727,1.1207417249679565
216,1735,1.097907543182373
217,1743,1.1363404989242554
218,1751,1.112176775932312
219,1759,1.1175841093063354
220,1767,1.1075977087020874
221,1775,1.0948259830474854
222,1783,1.125779151916504
223,1791,1.1260926723480225
224,1799,1.1220731735229492
225,1807,1.1124578714370728
226,1815,1.1276094913482666
227,1823,1.1378607749938965
228,1831,1.1074920892715454
229,1839,1.1402273178100586
230,1847,1.1221728324890137
231,1855,1.1153881549835205
232,1863,1.1217522621154785
233,1871,1.144676923751831
234,1879,1.0995445251464844
235,1887,1.1174137592315674
236,1895,1.1540942192077637
237,1903,1.109302043914795
238,1911,1.125570297241211
239,1919,1.0960667133331299
240,1927,1.1052203178405762
241,1935,1.136642575263977
242,1943,1.0991792678833008
243,1951,1.1337140798568726
244,1959,1.1193912029266357
245,1967,1.1249425411224365
246,1975,1.0998189449310303
247,1983,1.1246180534362793
248,1991,1.1307450532913208
249,1999,1.1388274431228638
250,2007,1.129541039466858
251,2015,1.1214622259140015
252,2023,1.1427271366119385
253,2031,1.1074658632278442
254,2039,1.1244679689407349
255,2047,1.1209574937820435
256,2055,1.1206125020980835
257,2063,1.1088955402374268
258,2071,1.1078908443450928
259,2079,1.124374508857727
260,2087,1.118546485900879
261,2095,1.128669261932373
262,2103,1.1348134279251099
263,2111,1.0811361074447632
264,2119,1.0988234281539917
265,2127,1.1331934928894043
266,2135,1.1217750310897827
267,2143,1.11564302444458
268,2151,1.1035542488098145
269,2159,1.1259534358978271
270,2167,1.1104687452316284
271,2175,1.0766419172286987
272,2183,1.1051567792892456
273,2191,1.1346650123596191
274,2199,1.0965678691864014
275,2207,1.1098886728286743
276,2215,1.1400728225708008
277,2223,1.0929715633392334
278,2231,1.1222913265228271
279,2239,1.1119201183319092
280,2247,1.0999213457107544
281,2255,1.0864441394805908
282,2263,1.1191242933273315
283,2271,1.1008268594741821
284,2279,1.1010987758636475
285,2287,1.093581199645996
286,2295,1.1086866855621338
287,2303,1.100340723991394
288,2311,1.111173391342163
289,2319,1.1216880083084106
290,2327,1.1161500215530396
291,2335,1.1276037693023682
292,2343,1.1065081357955933
293,2351,1.1055409908294678
294,2359,1.1260960102081299
295,2367,1.1157543659210205
296,2375,1.129393219947815
297,2383,1.115527868270874
298,2391,1.1212230920791626
299,2399,1.094541072845459
300,2407,1.1199235916137695
301,2415,1.1142280101776123
302,2423,1.144679069519043
303,2431,1.1196798086166382
304,2439,1.1130164861679077
305,2447,1.0980806350708008
306,2455,1.1096324920654297
307,2463,1.0918898582458496
308,2471,1.1070138216018677
309,2479,1.1190248727798462
310,2487,1.1080402135849
311,2495,1.1233831644058228
312,2503,1.1222550868988037
313,2511,1.1043745279312134
314,2519,1.1049555540084839
315,2527,1.1275498867034912
316,2535,1.1307445764541626
317,2543,1.1115403175354004
318,2551,1.1318706274032593
319,2559,1.1206562519073486
320,2567,1.104306697845459
321,2575,1.1240129470825195
322,2583,1.0987242460250854
323,2591,1.1056441068649292
324,2599,1.1119853258132935
325,2607,1.1050764322280884
326,2615,1.113271951675415
327,2623,1.1013225317001343
328,2631,1.105512261390686
329,2639,1.1162010431289673
330,2647,1.111983060836792
331,2655,1.1152713298797607
332,2663,1.116113543510437
333,2671,1.0962380170822144
334,2679,1.0972357988357544
335,2687,1.0895460844039917
336,2695,1.107014536857605
337,2703,1.1055315732955933
338,2711,1.0829073190689087
339,2719,1.1119041442871094
340,2727,1.112011432647705
341,2735,1.1219542026519775
342,2743,1.1106772422790527
343,2751,1.1098229885101318
344,2759,1.103584885597229
345,2767,1.1082298755645752
346,2775,1.115867018699646
347,2783,1.1132442951202393
348,2791,1.1338083744049072
349,2799,1.1159825325012207
350,2807,1.109291434288025
351,2815,1.0804123878479004
352,2823,1.1080845594406128
353,2831,1.10520339012146
354,2839,1.104806661605835
355,2847,1.096102237701416
356,2855,1.0844194889068604
357,2863,1.1075513362884521
358,2871,1.119846224784851
359,2879,1.1060236692428589
360,2887,1.1281602382659912
361,2895,1.088072657585144
362,2903,1.108854055404663
363,2911,1.106292486190796
364,2919,1.112947940826416
365,2927,1.1139883995056152
366,2935,1.1134802103042603
367,2943,1.107578158378601
368,2951,1.0998631715774536
369,2959,1.1204215288162231
370,2967,1.1008448600769043
371,2975,1.1127392053604126
372,2983,1.0906717777252197
373,2991,1.1173285245895386
374,2999,1.1053451299667358
375,3007,1.104566216468811
376,3015,1.1120256185531616
377,3023,1.0940364599227905
378,3031,1.1129602193832397
379,3039,1.0920939445495605
380,3047,1.104873776435852
381,3055,1.1316680908203125
382,3063,1.1092047691345215
383,3071,1.1046077013015747
384,3079,1.0890637636184692
385,3087,1.099285364151001
386,3095,1.0911259651184082
387,3103,1.1292681694030762
388,3111,1.1157116889953613
389,3119,1.0879576206207275
390,3127,1.1119741201400757
391,3135,1.1052953004837036
392,3143,1.080946683883667
393,3151,1.083578109741211
394,3159,1.0977269411087036
395,3167,1.08180832862854
396,3175,1.0981048345565796
397,3183,1.1162607669830322
398,3191,1.1191644668579102
399,3199,1.1037606000900269
400,3207,1.0918461084365845
401,3215,1.0942871570587158
402,3223,1.1100624799728394
403,3231,1.095484972000122
404,3239,1.1227895021438599
405,3247,1.1361323595046997
406,3255,1.1018365621566772
407,3263,1.1203033924102783
408,3271,1.109081745147705
409,3279,1.100854516029358
410,3287,1.1033461093902588
411,3295,1.1274538040161133
412,3303,1.0951664447784424
413,3311,1.095509648323059
414,3319,1.0984090566635132
415,3327,1.0920945405960083
416,3335,1.089111089706421
417,3343,1.0838301181793213
418,3351,1.0846177339553833
419,3359,1.0995433330535889
420,3367,1.1094887256622314
421,3375,1.087019681930542
422,3383,1.113821029663086
423,3391,1.122122049331665
424,3399,1.1159322261810303
425,3407,1.1059901714324951
426,3415,1.0939737558364868
427,3423,1.0919744968414307
428,3431,1.0905085802078247
429,3439,1.0782723426818848
430,3447,1.0947438478469849
431,3455,1.0768921375274658
432,3463,1.0834518671035767
433,3471,1.0923720598220825
434,3479,1.0734989643096924
435,3487,1.0996644496917725
436,3495,1.0950195789337158
437,3503,1.0869370698928833
438,3511,1.1110131740570068
439,3519,1.0745269060134888
440,3527,1.1134281158447266
441,3535,1.1116180419921875
442,3543,1.077017068862915
443,3551,1.0958566665649414
444,3559,1.108779788017273
445,3567,1.0915591716766357
446,3575,1.0828243494033813
447,3583,1.1143791675567627
448,3591,1.1038895845413208
449,3599,1.0941177606582642
450,3607,1.122168779373169
451,3615,1.071397304534912
452,3623,1.1219959259033203
453,3631,1.0826915502548218
454,3639,1.1067156791687012
455,3647,1.0770548582077026
456,3655,1.1226760149002075
457,3663,1.099344253540039
458,3671,1.101717472076416
459,3679,1.0909208059310913
460,3687,1.106823444366455
461,3695,1.1011956930160522
462,3703,1.106750726699829
463,3711,1.1132036447525024
464,3719,1.109848141670227
465,3727,1.0999878644943237
466,3735,1.1001330614089966
467,3743,1.089406132698059
468,3751,1.1093751192092896
469,3759,1.1031560897827148
470,3767,1.0923213958740234
471,3775,1.1066911220550537
472,3783,1.1040595769882202
473,3791,1.115452527999878
474,3799,1.1142847537994385
475,3807,1.0977751016616821
476,3815,1.1171473264694214
477,3823,1.0991013050079346
478,3831,1.0926167964935303
479,3839,1.1206821203231812
480,3847,1.089570164680481
481,3855,1.0766854286193848
482,3863,1.0994117259979248
483,3871,1.1031547784805298
484,3879,1.109545111656189
485,3887,1.0998543500900269
486,3895,1.0736684799194336
487,3903,1.100932002067566
488,3911,1.1125156879425049
489,3919,1.0998151302337646
490,3927,1.1016098260879517
491,3935,1.0923645496368408
492,3943,1.0738824605941772
493,3951,1.1197417974472046
494,3959,1.0769219398498535
495,3967,1.1058286428451538
496,3975,1.1046292781829834
497,3983,1.1085337400436401
498,3991,1.1085788011550903
499,3999,1.098838210105896
