epoch,step,train_loss
272,2183,-1.9212894439697266
273,2191,-1.9216011762619019
274,2199,-1.922093391418457
275,2207,-1.922247052192688
276,2215,-1.922845721244812
277,2223,-1.9232527017593384
278,2231,-1.9236501455307007
279,2239,-1.923885464668274
280,2247,-1.9244805574417114
281,2255,-1.9247828722000122
282,2263,-1.925207257270813
283,2271,-1.9257051944732666
284,2279,-1.925965428352356
285,2287,-1.9262504577636719
286,2295,-1.9265600442886353
287,2303,-1.926965355873108
288,2311,-1.927405595779419
289,2319,-1.9273744821548462
290,2327,-1.928126335144043
291,2335,-1.9282541275024414
292,2343,-1.928589940071106
293,2351,-1.9291749000549316
294,2359,-1.9295060634613037
295,2367,-1.929935336112976
296,2375,-1.9300798177719116
297,2383,-1.930374026298523
298,2391,-1.9306858777999878
299,2399,-1.9309639930725098
300,2407,-1.9314308166503906
301,2415,-1.9318327903747559
302,2423,-1.9319950342178345
303,2431,-1.9324063062667847
304,2439,-1.9325414896011353
305,2447,-1.93288254737854
306,2455,-1.933173418045044
307,2463,-1.9333055019378662
308,2471,-1.9338188171386719
309,2479,-1.934204339981079
310,2487,-1.934375286102295
311,2495,-1.9346190690994263
312,2503,-1.9351645708084106
313,2511,-1.935415506362915
314,2519,-1.9356485605239868
315,2527,-1.935817837715149
316,2535,-1.9362744092941284
317,2543,-1.9362770318984985
318,2551,-1.936657428741455
319,2559,-1.9367274045944214
320,2567,-1.9372597932815552
321,2575,-1.9373835325241089
322,2583,-1.937387466430664
323,2591,-1.9379910230636597
324,2599,-1.9383412599563599
325,2607,-1.9385273456573486
326,2615,-1.9388933181762695
327,2623,-1.9391162395477295
328,2631,-1.9392164945602417
329,2639,-1.9395636320114136
330,2647,-1.9398711919784546
331,2655,-1.9401764869689941
332,2663,-1.9403536319732666
333,2671,-1.9405800104141235
334,2679,-1.9408472776412964
335,2687,-1.9410849809646606
336,2695,-1.9412177801132202
337,2703,-1.941563606262207
338,2711,-1.941691517829895
339,2719,-1.9420666694641113
340,2727,-1.942188024520874
341,2735,-1.942381739616394
342,2743,-1.942616581916809
343,2751,-1.9429746866226196
344,2759,-1.9432333707809448
345,2767,-1.943480372428894
346,2775,-1.9436297416687012
347,2783,-1.943719506263733
348,2791,-1.9438972473144531
349,2799,-1.9442251920700073
350,2807,-1.9444389343261719
351,2815,-1.9447529315948486
352,2823,-1.9450477361679077
353,2831,-1.9452921152114868
354,2839,-1.9454678297042847
355,2847,-1.945623755455017
356,2855,-1.9459084272384644
357,2863,-1.9459939002990723
358,2871,-1.9463026523590088
359,2879,-1.946371078491211
360,2887,-1.946415662765503
361,2895,-1.9468352794647217
362,2903,-1.9470655918121338
363,2911,-1.9472880363464355
364,2919,-1.9474942684173584
365,2927,-1.947789192199707
366,2935,-1.9478213787078857
367,2943,-1.948038101196289
368,2951,-1.9482942819595337
369,2959,-1.9484853744506836
370,2967,-1.9485487937927246
371,2975,-1.94882071018219
372,2983,-1.9490957260131836
373,2991,-1.949230670928955
374,2999,-1.949373722076416
375,3007,-1.949550747871399
376,3015,-1.9498233795166016
377,3023,-1.9499504566192627
378,3031,-1.95003080368042
379,3039,-1.9503709077835083
380,3047,-1.9503486156463623
381,3055,-1.9506663084030151
382,3063,-1.9508273601531982
383,3071,-1.9509432315826416
384,3079,-1.9510600566864014
385,3087,-1.9511860609054565
386,3095,-1.9514825344085693
387,3103,-1.9515938758850098
388,3111,-1.9517990350723267
389,3119,-1.9519884586334229
390,3127,-1.9521217346191406
391,3135,-1.9523202180862427
392,3143,-1.9523197412490845
393,3151,-1.9525442123413086
394,3159,-1.952837347984314
395,3167,-1.952995777130127
396,3175,-1.9531071186065674
397,3183,-1.953298568725586
398,3191,-1.9534261226654053
399,3199,-1.9535948038101196
400,3207,-1.9537547826766968
401,3215,-1.953900933265686
402,3223,-1.9539662599563599
403,3231,-1.954171895980835
404,3239,-1.9543039798736572
405,3247,-1.954551339149475
406,3255,-1.9545897245407104
407,3263,-1.9547289609909058
408,3271,-1.954920768737793
409,3279,-1.955169677734375
410,3287,-1.9552464485168457
411,3295,-1.9552953243255615
412,3303,-1.95553457736969
413,3311,-1.9555988311767578
414,3319,-1.9557589292526245
415,3327,-1.955763578414917
416,3335,-1.9559743404388428
417,3343,-1.9561563730239868
418,3351,-1.9562257528305054
419,3359,-1.9564967155456543
420,3367,-1.9565867185592651
421,3375,-1.9567022323608398
422,3383,-1.9569330215454102
423,3391,-1.9569624662399292
424,3399,-1.957131266593933
425,3407,-1.957245111465454
426,3415,-1.9573832750320435
427,3423,-1.9574707746505737
428,3431,-1.9576901197433472
429,3439,-1.9577677249908447
430,3447,-1.9578256607055664
431,3455,-1.9580320119857788
432,3463,-1.9582054615020752
433,3471,-1.9583090543746948
434,3479,-1.9583712816238403
435,3487,-1.9585487842559814
436,3495,-1.9586673974990845
437,3503,-1.9588686227798462
438,3511,-1.958883285522461
439,3519,-1.9590699672698975
440,3527,-1.9591310024261475
441,3535,-1.959139347076416
442,3543,-1.9593335390090942
443,3551,-1.9594310522079468
444,3559,-1.9595927000045776
445,3567,-1.9597535133361816
446,3575,-1.959854245185852
447,3583,-1.959995150566101
448,3591,-1.9600054025650024
449,3599,-1.9601556062698364
450,3607,-1.9602175951004028
451,3615,-1.9603334665298462
452,3623,-1.960598111152649
453,3631,-1.960638165473938
454,3639,-1.9607150554656982
455,3647,-1.9608091115951538
456,3655,-1.9610105752944946
457,3663,-1.9610722064971924
458,3671,-1.9612241983413696
459,3679,-1.9612400531768799
460,3687,-1.961345911026001
461,3695,-1.9614222049713135
462,3703,-1.96164870262146
463,3711,-1.9617609977722168
464,3719,-1.961706280708313
465,3727,-1.961977243423462
466,3735,-1.962027668952942
467,3743,-1.9620873928070068
468,3751,-1.9623061418533325
469,3759,-1.9623780250549316
470,3767,-1.9624371528625488
471,3775,-1.9625505208969116
472,3783,-1.9627082347869873
473,3791,-1.9627246856689453
474,3799,-1.9628241062164307
475,3807,-1.9629418849945068
476,3815,-1.963025689125061
477,3823,-1.9631679058074951
478,3831,-1.9632612466812134
479,3839,-1.9633334875106812
480,3847,-1.9634103775024414
481,3855,-1.9635179042816162
482,3863,-1.9636945724487305
483,3871,-1.9636985063552856
484,3879,-1.9638155698776245
485,3887,-1.9638946056365967
486,3895,-1.9639995098114014
487,3903,-1.9640965461730957
488,3911,-1.9641196727752686
489,3919,-1.964223027229309
490,3927,-1.9643737077713013
491,3935,-1.9643312692642212
492,3943,-1.9644570350646973
493,3951,-1.9645891189575195
494,3959,-1.9647002220153809
495,3967,-1.964743733406067
496,3975,-1.9649189710617065
497,3983,-1.965049147605896
498,3991,-1.9649690389633179
499,3999,-1.9651304483413696
