epoch,step,train_loss
111,895,-2.38374662399292
112,903,-2.3827691078186035
113,911,-2.3840997219085693
114,919,-2.383652448654175
115,927,-2.3843908309936523
116,935,-2.3845643997192383
117,943,-2.384800910949707
118,951,-2.3851537704467773
119,959,-2.385409116744995
120,967,-2.3853650093078613
121,975,-2.3854312896728516
122,983,-2.38550066947937
123,991,-2.3862972259521484
124,999,-2.386143445968628
125,1007,-2.386460304260254
126,1015,-2.3866665363311768
127,1023,-2.3867998123168945
128,1031,-2.387294292449951
129,1039,-2.387295722961426
130,1047,-2.387983560562134
131,1055,-2.387723445892334
132,1063,-2.387953758239746
133,1071,-2.387662649154663
134,1079,-2.388392686843872
135,1087,-2.3888351917266846
136,1095,-2.388813018798828
137,1103,-2.3890304565429688
138,1111,-2.3893587589263916
139,1119,-2.3894217014312744
140,1127,-2.389599084854126
141,1135,-2.3892762660980225
142,1143,-2.390364170074463
143,1151,-2.389437675476074
144,1159,-2.389755964279175
145,1167,-2.3903257846832275
146,1175,-2.390643835067749
147,1183,-2.3910741806030273
148,1191,-2.390854835510254
149,1199,-2.3912806510925293
150,1207,-2.391120195388794
151,1215,-2.391491413116455
152,1223,-2.391659736633301
153,1231,-2.3918063640594482
154,1239,-2.391618251800537
155,1247,-2.3922619819641113
156,1255,-2.3926875591278076
157,1263,-2.392180919647217
158,1271,-2.3929903507232666
159,1279,-2.3932838439941406
160,1287,-2.3928515911102295
161,1295,-2.3935680389404297
162,1303,-2.3937430381774902
163,1311,-2.3939874172210693
164,1319,-2.3941307067871094
165,1327,-2.3934803009033203
166,1335,-2.394740104675293
167,1343,-2.3942463397979736
168,1351,-2.394468069076538
169,1359,-2.3945682048797607
170,1367,-2.3951351642608643
171,1375,-2.3951923847198486
172,1383,-2.39578914642334
173,1391,-2.3952250480651855
174,1399,-2.395470142364502
175,1407,-2.3956165313720703
176,1415,-2.3960676193237305
177,1423,-2.3964970111846924
178,1431,-2.3965137004852295
179,1439,-2.396190643310547
180,1447,-2.3961400985717773
181,1455,-2.396728038787842
182,1463,-2.3975555896759033
183,1471,-2.3977739810943604
184,1479,-2.3973913192749023
185,1487,-2.3976500034332275
186,1495,-2.397866725921631
187,1503,-2.3979225158691406
188,1511,-2.398298501968384
189,1519,-2.3986315727233887
190,1527,-2.398782730102539
191,1535,-2.3985390663146973
192,1543,-2.399152994155884
193,1551,-2.3986356258392334
194,1559,-2.399092674255371
195,1567,-2.39949107170105
196,1575,-2.400015115737915
197,1583,-2.3997952938079834
198,1591,-2.399632453918457
199,1599,-2.400390148162842
200,1607,-2.40008544921875
201,1615,-2.400481939315796
202,1623,-2.4002718925476074
203,1631,-2.40107798576355
204,1639,-2.400891065597534
205,1647,-2.4010705947875977
206,1655,-2.4016103744506836
207,1663,-2.401115894317627
208,1671,-2.401364326477051
209,1679,-2.4014341831207275
210,1687,-2.4019315242767334
211,1695,-2.4021992683410645
212,1703,-2.401897668838501
213,1711,-2.4027955532073975
214,1719,-2.4025280475616455
215,1727,-2.4031217098236084
216,1735,-2.4027082920074463
217,1743,-2.4036240577697754
218,1751,-2.4034276008605957
219,1759,-2.4033491611480713
220,1767,-2.404184341430664
221,1775,-2.4038021564483643
222,1783,-2.4041476249694824
223,1791,-2.4043619632720947
224,1799,-2.4041683673858643
225,1807,-2.404721260070801
226,1815,-2.404360771179199
227,1823,-2.404822587966919
228,1831,-2.4048445224761963
229,1839,-2.4055798053741455
230,1847,-2.4058737754821777
231,1855,-2.4059455394744873
232,1863,-2.405994176864624
233,1871,-2.406327724456787
234,1879,-2.406360626220703
235,1887,-2.406341791152954
236,1895,-2.4069864749908447
237,1903,-2.4068312644958496
238,1911,-2.4068405628204346
239,1919,-2.4070944786071777
240,1927,-2.4077205657958984
241,1935,-2.4071781635284424
242,1943,-2.4080119132995605
243,1951,-2.4072158336639404
244,1959,-2.4079535007476807
245,1967,-2.408076763153076
246,1975,-2.407987117767334
247,1983,-2.4070897102355957
248,1991,-2.4070215225219727
249,1999,-2.4087131023406982
250,2007,-2.407379388809204
251,2015,-2.409367561340332
252,2023,-2.4089090824127197
253,2031,-2.409379243850708
254,2039,-2.4096875190734863
255,2047,-2.4098472595214844
256,2055,-2.4100501537323
257,2063,-2.4105381965637207
258,2071,-2.410761833190918
259,2079,-2.4096968173980713
260,2087,-2.4106838703155518
261,2095,-2.4112212657928467
262,2103,-2.4110774993896484
263,2111,-2.4108550548553467
264,2119,-2.411731481552124
265,2127,-2.4114418029785156
266,2135,-2.4112775325775146
267,2143,-2.410703182220459
268,2151,-2.4119343757629395
269,2159,-2.4115536212921143
270,2167,-2.4110684394836426
271,2175,-2.412482976913452
272,2183,-2.412201404571533
273,2191,-2.4129719734191895
274,2199,-2.4133098125457764
275,2207,-2.413128137588501
276,2215,-2.4135193824768066
277,2223,-2.4138197898864746
278,2231,-2.41386079788208
279,2239,-2.4128689765930176
280,2247,-2.4144368171691895
281,2255,-2.4139134883880615
282,2263,-2.4142770767211914
283,2271,-2.4135406017303467
284,2279,-2.4149999618530273
285,2287,-2.4149715900421143
286,2295,-2.415091037750244
287,2303,-2.4153659343719482
288,2311,-2.413022994995117
289,2319,-2.415370225906372
290,2327,-2.4149210453033447
291,2335,-2.4157423973083496
292,2343,-2.4156699180603027
293,2351,-2.415562629699707
294,2359,-2.41632080078125
295,2367,-2.4157068729400635
296,2375,-2.4158260822296143
297,2383,-2.4167661666870117
298,2391,-2.416870594024658
299,2399,-2.416076183319092
300,2407,-2.4175782203674316
301,2415,-2.4162731170654297
302,2423,-2.416987895965576
303,2431,-2.4175028800964355
304,2439,-2.417748212814331
305,2447,-2.4178974628448486
306,2455,-2.4180848598480225
307,2463,-2.4183385372161865
308,2471,-2.418456792831421
309,2479,-2.4184317588806152
310,2487,-2.418912172317505
311,2495,-2.419109344482422
312,2503,-2.418801784515381
313,2511,-2.419257402420044
314,2519,-2.4188265800476074
315,2527,-2.419252634048462
316,2535,-2.419477701187134
317,2543,-2.418534755706787
318,2551,-2.420719623565674
319,2559,-2.41987943649292
320,2567,-2.4200644493103027
321,2575,-2.420542001724243
322,2583,-2.419766664505005
323,2591,-2.421093702316284
324,2599,-2.421356678009033
325,2607,-2.4217371940612793
326,2615,-2.4217777252197266
327,2623,-2.4214138984680176
328,2631,-2.421572208404541
329,2639,-2.421886920928955
330,2647,-2.422473430633545
331,2655,-2.421384811401367
332,2663,-2.422168493270874
333,2671,-2.4225234985351562
334,2679,-2.4224026203155518
335,2687,-2.422308921813965
336,2695,-2.4228296279907227
337,2703,-2.4218621253967285
338,2711,-2.4220361709594727
339,2719,-2.423597574234009
340,2727,-2.4237558841705322
341,2735,-2.4237709045410156
342,2743,-2.4238431453704834
343,2751,-2.4238851070404053
344,2759,-2.4239466190338135
345,2767,-2.4243688583374023
346,2775,-2.4245424270629883
347,2783,-2.423281192779541
348,2791,-2.4256951808929443
349,2799,-2.4245007038116455
350,2807,-2.4251351356506348
351,2815,-2.425398826599121
352,2823,-2.4251456260681152
353,2831,-2.4263973236083984
354,2839,-2.4252395629882812
355,2847,-2.426199197769165
356,2855,-2.425482749938965
357,2863,-2.4263336658477783
358,2871,-2.425826072692871
359,2879,-2.4258296489715576
360,2887,-2.426175832748413
361,2895,-2.4258639812469482
362,2903,-2.427245616912842
363,2911,-2.427403211593628
364,2919,-2.427952289581299
365,2927,-2.4273922443389893
366,2935,-2.4284591674804688
367,2943,-2.427067518234253
368,2951,-2.427401542663574
369,2959,-2.4281165599823
370,2967,-2.4266157150268555
371,2975,-2.4270448684692383
372,2983,-2.4285032749176025
373,2991,-2.429428815841675
374,2999,-2.429224967956543
375,3007,-2.429020881652832
376,3015,-2.429403066635132
377,3023,-2.4295144081115723
378,3031,-2.430147171020508
379,3039,-2.4301419258117676
380,3047,-2.429453134536743
381,3055,-2.430751085281372
382,3063,-2.4298462867736816
383,3071,-2.430544853210449
384,3079,-2.4310126304626465
385,3087,-2.430769443511963
386,3095,-2.431257963180542
387,3103,-2.431079387664795
388,3111,-2.431459665298462
389,3119,-2.4312984943389893
390,3127,-2.4310996532440186
391,3135,-2.432061195373535
392,3143,-2.4312081336975098
393,3151,-2.432647466659546
394,3159,-2.432675838470459
395,3167,-2.4328458309173584
396,3175,-2.4324820041656494
397,3183,-2.4325835704803467
398,3191,-2.432871103286743
399,3199,-2.4333066940307617
400,3207,-2.4331164360046387
401,3215,-2.433384895324707
402,3223,-2.4334123134613037
403,3231,-2.433407783508301
404,3239,-2.4326131343841553
405,3247,-2.4332404136657715
406,3255,-2.432910442352295
407,3263,-2.4345602989196777
408,3271,-2.4343748092651367
409,3279,-2.4344983100891113
410,3287,-2.4345180988311768
411,3295,-2.4346442222595215
412,3303,-2.435039758682251
413,3311,-2.434154987335205
414,3319,-2.434752941131592
415,3327,-2.433910846710205
416,3335,-2.435605525970459
417,3343,-2.434272289276123
418,3351,-2.4358386993408203
419,3359,-2.436122417449951
420,3367,-2.43668532371521
421,3375,-2.43505859375
422,3383,-2.4372334480285645
423,3391,-2.436276912689209
424,3399,-2.436260938644409
425,3407,-2.4371275901794434
426,3415,-2.4370603561401367
427,3423,-2.4363863468170166
428,3431,-2.437119960784912
429,3439,-2.4381606578826904
430,3447,-2.436537027359009
431,3455,-2.438239336013794
432,3463,-2.4378654956817627
433,3471,-2.4377896785736084
434,3479,-2.437452554702759
435,3487,-2.438580274581909
436,3495,-2.4373838901519775
437,3503,-2.4372737407684326
438,3511,-2.43715238571167
439,3519,-2.438683032989502
440,3527,-2.4390475749969482
441,3535,-2.438800096511841
442,3543,-2.4386048316955566
443,3551,-2.440094470977783
444,3559,-2.439089298248291
445,3567,-2.4397521018981934
446,3575,-2.4402291774749756
447,3583,-2.4401473999023438
448,3591,-2.44014573097229
449,3599,-2.440495491027832
450,3607,-2.440906286239624
451,3615,-2.440734386444092
452,3623,-2.440450668334961
453,3631,-2.4405033588409424
454,3639,-2.441072702407837
455,3647,-2.4412479400634766
456,3655,-2.4416263103485107
457,3663,-2.4406161308288574
458,3671,-2.4420909881591797
459,3679,-2.441481828689575
460,3687,-2.4411497116088867
461,3695,-2.4414820671081543
462,3703,-2.442054510116577
463,3711,-2.4409687519073486
464,3719,-2.4432435035705566
465,3727,-2.442795753479004
466,3735,-2.4428036212921143
467,3743,-2.4431939125061035
468,3751,-2.4435012340545654
469,3759,-2.442457914352417
470,3767,-2.443542242050171
471,3775,-2.442061185836792
472,3783,-2.4431400299072266
473,3791,-2.4436604976654053
474,3799,-2.444149971008301
475,3807,-2.444272041320801
476,3815,-2.444843292236328
477,3823,-2.4447903633117676
478,3831,-2.4447665214538574
479,3839,-2.445016622543335
480,3847,-2.4448392391204834
481,3855,-2.4454119205474854
482,3863,-2.444146156311035
483,3871,-2.445647954940796
484,3879,-2.4449777603149414
485,3887,-2.445749282836914
486,3895,-2.4455649852752686
487,3903,-2.4460625648498535
488,3911,-2.445864677429199
489,3919,-2.446242332458496
490,3927,-2.4466617107391357
491,3935,-2.445448875427246
492,3943,-2.4450812339782715
493,3951,-2.447143077850342
494,3959,-2.4457480907440186
495,3967,-2.447298288345337
496,3975,-2.44771146774292
497,3983,-2.447374105453491
498,3991,-2.446361541748047
499,3999,-2.447993278503418
