epoch,step,train_loss
0,7,0.6668355464935303
1,15,0.614484429359436
2,23,0.5684285759925842
3,31,0.5270704627037048
4,39,0.49071216583251953
5,47,0.4581249952316284
6,55,0.42803069949150085
7,63,0.40200701355934143
8,71,0.37827643752098083
9,79,0.35735225677490234
10,87,0.33860713243484497
11,95,0.3223901093006134
12,103,0.3081508278846741
13,111,0.2956660985946655
14,119,0.2848437428474426
15,127,0.2749699056148529
16,135,0.26677754521369934
17,143,0.25946521759033203
18,151,0.2529451847076416
19,159,0.247147798538208
20,167,0.24207064509391785
21,175,0.23763903975486755
22,183,0.2335614562034607
23,191,0.22996391355991364
24,199,0.22683864831924438
25,207,0.22400204837322235
26,215,0.22136394679546356
27,223,0.21889783442020416
28,231,0.21676544845104218
29,239,0.21493467688560486
30,247,0.21308714151382446
31,255,0.21123141050338745
32,263,0.20990939438343048
33,271,0.20829012989997864
34,279,0.20679965615272522
35,287,0.20559066534042358
36,295,0.20430131256580353
37,303,0.20321349799633026
38,311,0.2019343376159668
39,319,0.20090878009796143
40,327,0.19987669587135315
41,335,0.19893892109394073
42,343,0.1979341357946396
43,351,0.196928471326828
44,359,0.19598837196826935
45,367,0.19511733949184418
46,375,0.1943187415599823
47,383,0.1935039609670639
48,391,0.19256144762039185
49,399,0.19171038269996643
50,407,0.19090771675109863
51,415,0.19012948870658875
52,423,0.18935632705688477
53,431,0.18856915831565857
54,439,0.18772448599338531
55,447,0.18694345653057098
56,455,0.1861429661512375
57,463,0.18541835248470306
58,471,0.18467508256435394
59,479,0.18394474685192108
60,487,0.18315619230270386
61,495,0.18270793557167053
62,503,0.18171606957912445
63,511,0.18113738298416138
64,519,0.18039941787719727
65,527,0.1797190010547638
66,535,0.17902448773384094
67,543,0.17830106616020203
68,551,0.1776382178068161
69,559,0.17698469758033752
70,567,0.17623279988765717
71,575,0.1756783127784729
72,583,0.17512041330337524
73,591,0.17432232201099396
74,599,0.17365308105945587
75,607,0.1731361299753189
76,615,0.17246495187282562
77,623,0.17188960313796997
78,631,0.17115344107151031
79,639,0.17063429951667786
80,647,0.1700049638748169
81,655,0.16946204006671906
82,663,0.16886083781719208
83,671,0.16814261674880981
84,679,0.16755230724811554
85,687,0.16704793274402618
86,695,0.16640561819076538
87,703,0.16588743031024933
88,711,0.16521406173706055
89,719,0.16474542021751404
90,727,0.1641690582036972
91,735,0.16355648636817932
92,743,0.16298064589500427
93,751,0.16243666410446167
94,759,0.16193713247776031
95,767,0.16145554184913635
96,775,0.16087152063846588
97,783,0.1604067087173462
98,791,0.15982817113399506
99,799,0.1594811975955963
100,807,0.15882384777069092
101,815,0.15846721827983856
102,823,0.15784958004951477
103,831,0.15748268365859985
104,839,0.15677997469902039
105,847,0.156377375125885
106,855,0.15605148673057556
107,863,0.1553550809621811
108,871,0.15495392680168152
109,879,0.15437434613704681
110,887,0.15389074385166168
111,895,0.15346316993236542
112,903,0.15301401913166046
113,911,0.15275906026363373
114,919,0.15209728479385376
115,927,0.15171556174755096
116,935,0.15117879211902618
117,943,0.1507347971200943
118,951,0.1504005789756775
119,959,0.14986678957939148
120,967,0.1494249403476715
121,975,0.14917632937431335
122,983,0.14857015013694763
123,991,0.1482372283935547
124,999,0.14784936606884003
125,1007,0.1473902314901352
126,1015,0.14709095656871796
127,1023,0.14658425748348236
128,1031,0.14622598886489868
129,1039,0.14576967060565948
130,1047,0.14562658965587616
131,1055,0.14518406987190247
132,1063,0.1447659730911255
133,1071,0.14433921873569489
134,1079,0.14377200603485107
135,1087,0.14356830716133118
136,1095,0.1431388258934021
137,1103,0.14272166788578033
138,1111,0.1427559107542038
139,1119,0.1421487182378769
140,1127,0.14170081913471222
141,1135,0.1413881778717041
142,1143,0.14110755920410156
143,1151,0.14069460332393646
144,1159,0.1404300183057785
145,1167,0.14000603556632996
146,1175,0.1396622508764267
147,1183,0.13929705321788788
148,1191,0.13902127742767334
149,1199,0.1388244777917862
150,1207,0.1383284032344818
151,1215,0.1380448043346405
152,1223,0.13775353133678436
153,1231,0.1373511105775833
154,1239,0.13710451126098633
155,1247,0.1369500458240509
156,1255,0.1365755945444107
157,1263,0.13625817000865936
158,1271,0.13596482574939728
159,1279,0.13567101955413818
160,1287,0.1353367567062378
161,1295,0.13504241406917572
162,1303,0.13472653925418854
163,1311,0.13445307314395905
164,1319,0.1340998113155365
165,1327,0.13397690653800964
166,1335,0.13365617394447327
167,1343,0.13324062526226044
168,1351,0.13303141295909882
169,1359,0.13270431756973267
170,1367,0.13251544535160065
171,1375,0.13215085864067078
172,1383,0.13188013434410095
173,1391,0.13171517848968506
174,1399,0.13138225674629211
175,1407,0.13103151321411133
176,1415,0.13079728186130524
177,1423,0.1305028796195984
178,1431,0.1303102970123291
179,1439,0.13010843098163605
180,1447,0.12983176112174988
181,1455,0.1294751912355423
182,1463,0.12920799851417542
183,1471,0.12894488871097565
184,1479,0.12870602309703827
185,1487,0.12850242853164673
186,1495,0.1281668096780777
187,1503,0.12790261209011078
188,1511,0.12765364348888397
189,1519,0.12742991745471954
190,1527,0.12719550728797913
191,1535,0.12693560123443604
192,1543,0.12668000161647797
193,1551,0.12673035264015198
194,1559,0.1262628734111786
195,1567,0.12600944936275482
196,1575,0.12579551339149475
197,1583,0.1255042850971222
198,1591,0.1252879798412323
199,1599,0.1251416802406311
200,1607,0.12498518079519272
201,1615,0.1245712861418724
202,1623,0.12460141628980637
203,1631,0.12422598898410797
204,1639,0.12430312484502792
205,1647,0.1238364428281784
206,1655,0.12351496517658234
207,1663,0.12328478693962097
208,1671,0.1231461763381958
209,1679,0.12285713851451874
210,1687,0.1226186454296112
211,1695,0.1224958747625351
212,1703,0.12230096012353897
213,1711,0.12210285663604736
214,1719,0.12190916389226913
215,1727,0.12176887691020966
216,1735,0.12151367962360382
217,1743,0.12132199853658676
218,1751,0.12105534225702286
219,1759,0.12105001509189606
220,1767,0.12085624039173126
221,1775,0.12057868391275406
222,1783,0.12027108669281006
223,1791,0.12018585205078125
224,1799,0.12019873410463333
225,1807,0.1198715791106224
226,1815,0.11968410760164261
227,1823,0.11949251592159271
228,1831,0.11927638202905655
229,1839,0.11907818913459778
230,1847,0.11887521296739578
231,1855,0.1187923401594162
232,1863,0.11850416660308838
233,1871,0.11831340938806534
234,1879,0.11828568577766418
235,1887,0.11797671765089035
236,1895,0.11781717836856842
237,1903,0.11759889125823975
238,1911,0.1175701841711998
239,1919,0.11728618294000626
240,1927,0.11728689819574356
241,1935,0.11697622388601303
242,1943,0.11697011440992355
243,1951,0.1168946921825409
244,1959,0.11654731631278992
245,1967,0.11638326197862625
246,1975,0.11613412946462631
247,1983,0.1158544048666954
248,1991,0.115677110850811
249,1999,0.11550168693065643
250,2007,0.1153838038444519
251,2015,0.11533475667238235
252,2023,0.11497549712657928
253,2031,0.11495847254991531
254,2039,0.11473351716995239
255,2047,0.11445679515600204
256,2055,0.11425425857305527
257,2063,0.11419874429702759
258,2071,0.11397656053304672
259,2079,0.11431136727333069
260,2087,0.11366020888090134
261,2095,0.11364731192588806
262,2103,0.11335247755050659
263,2111,0.11317329108715057
264,2119,0.11302913725376129
265,2127,0.11290306597948074
266,2135,0.11262945085763931
267,2143,0.11247510462999344
268,2151,0.11234150826931
269,2159,0.11213334649801254
270,2167,0.11189628392457962
271,2175,0.11180861294269562
272,2183,0.1115967184305191
273,2191,0.11148642003536224
274,2199,0.11144780367612839
275,2207,0.1111823245882988
276,2215,0.11105852574110031
277,2223,0.1109466403722763
278,2231,0.11073753237724304
279,2239,0.11053748428821564
280,2247,0.11043641716241837
281,2255,0.11020299047231674
282,2263,0.11003968119621277
283,2271,0.10988201946020126
284,2279,0.11003562808036804
285,2287,0.10960958153009415
286,2295,0.10946016013622284
287,2303,0.10942094027996063
288,2311,0.10911484062671661
289,2319,0.10909942537546158
290,2327,0.10895365476608276
291,2335,0.10897529125213623
292,2343,0.1085575670003891
293,2351,0.10858416557312012
294,2359,0.10827901214361191
295,2367,0.10815585404634476
296,2375,0.10804364830255508
297,2383,0.10782820731401443
298,2391,0.10791536420583725
299,2399,0.10751350969076157
300,2407,0.10747227817773819
301,2415,0.10729189962148666
302,2423,0.10740259289741516
303,2431,0.1070314571261406
304,2439,0.10688186436891556
305,2447,0.10670456290245056
306,2455,0.10654748976230621
307,2463,0.10648868978023529
308,2471,0.10647112876176834
309,2479,0.10626750439405441
310,2487,0.10600931942462921
311,2495,0.10592040419578552
312,2503,0.10566050559282303
313,2511,0.10567408800125122
314,2519,0.10542892664670944
315,2527,0.10527937114238739
316,2535,0.10527589172124863
317,2543,0.10512992739677429
318,2551,0.10492893308401108
319,2559,0.10475330054759979
320,2567,0.10472555458545685
321,2575,0.10458555817604065
322,2583,0.10434925556182861
323,2591,0.10428095608949661
324,2599,0.10421866923570633
325,2607,0.10400141775608063
326,2615,0.10384278744459152
327,2623,0.10375888645648956
328,2631,0.10359517484903336
329,2639,0.10351675748825073
330,2647,0.10358192026615143
331,2655,0.10326831787824631
332,2663,0.10318280756473541
333,2671,0.1030421108007431
334,2679,0.10288672149181366
335,2687,0.10280153155326843
336,2695,0.1026400551199913
337,2703,0.10247530788183212
338,2711,0.10248668491840363
339,2719,0.10224570333957672
340,2727,0.10209719836711884
341,2735,0.10202909260988235
342,2743,0.10189729183912277
343,2751,0.1018315851688385
344,2759,0.10178833454847336
345,2767,0.10165426135063171
346,2775,0.10140855610370636
347,2783,0.10140781849622726
348,2791,0.10124735534191132
349,2799,0.10131452232599258
350,2807,0.1009676530957222
351,2815,0.1011238768696785
352,2823,0.10082981735467911
353,2831,0.10064955800771713
354,2839,0.10049151629209518
355,2847,0.10040124505758286
356,2855,0.10040465742349625
357,2863,0.10012561827898026
358,2871,0.1001640036702156
359,2879,0.09989265352487564
360,2887,0.09986025094985962
361,2895,0.09983775019645691
362,2903,0.09944868832826614
363,2911,0.09942930936813354
364,2919,0.09938821196556091
365,2927,0.09929302334785461
366,2935,0.09906908869743347
367,2943,0.099051833152771
368,2951,0.0990038514137268
369,2959,0.09883865714073181
370,2967,0.0989001914858818
371,2975,0.0984683483839035
372,2983,0.09849070012569427
373,2991,0.09842235594987869
374,2999,0.09835176914930344
375,3007,0.09802425652742386
376,3015,0.09800253063440323
377,3023,0.09788314998149872
378,3031,0.09788693487644196
379,3039,0.09763617068529129
380,3047,0.09756847470998764
381,3055,0.09753456711769104
382,3063,0.09769409894943237
383,3071,0.09732579439878464
384,3079,0.09718749672174454
385,3087,0.0970674604177475
386,3095,0.09709525853395462
387,3103,0.09695417433977127
388,3111,0.09676558524370193
389,3119,0.09664490818977356
390,3127,0.09643417596817017
391,3135,0.09649352729320526
392,3143,0.09641677141189575
393,3151,0.09654571115970612
394,3159,0.09615171700716019
395,3167,0.0960809662938118
396,3175,0.09591291099786758
397,3183,0.09579179435968399
