epoch,step,train_loss
244,1959,-1.8995492458343506
245,1967,-1.901162028312683
246,1975,-1.901375412940979
247,1983,-1.9019815921783447
248,1991,-1.90206778049469
249,1999,-1.9029202461242676
250,2007,-1.903544306755066
251,2015,-1.9039664268493652
252,2023,-1.9043192863464355
253,2031,-1.904819369316101
254,2039,-1.9051212072372437
255,2047,-1.9054844379425049
256,2055,-1.9058737754821777
257,2063,-1.9058101177215576
258,2071,-1.9066745042800903
259,2079,-1.9073376655578613
260,2087,-1.907607913017273
261,2095,-1.9080208539962769
262,2103,-1.908437967300415
263,2111,-1.909093976020813
264,2119,-1.9092580080032349
265,2127,-1.9097236394882202
266,2135,-1.9099479913711548
267,2143,-1.9103525876998901
268,2151,-1.9106687307357788
269,2159,-1.9111442565917969
270,2167,-1.911571741104126
271,2175,-1.9118664264678955
272,2183,-1.9123708009719849
273,2191,-1.912590503692627
274,2199,-1.913027286529541
275,2207,-1.9131485223770142
276,2215,-1.9133282899856567
277,2223,-1.9140713214874268
278,2231,-1.914432168006897
279,2239,-1.9147615432739258
280,2247,-1.9149961471557617
281,2255,-1.9154505729675293
282,2263,-1.915804147720337
283,2271,-1.9160270690917969
284,2279,-1.9163397550582886
285,2287,-1.9168161153793335
286,2295,-1.9170275926589966
287,2303,-1.9175854921340942
288,2311,-1.9177768230438232
289,2319,-1.9181532859802246
290,2327,-1.9184997081756592
291,2335,-1.918756365776062
292,2343,-1.918906331062317
293,2351,-1.9192173480987549
294,2359,-1.9194929599761963
295,2367,-1.919852614402771
296,2375,-1.9201604127883911
297,2383,-1.9204620122909546
298,2391,-1.9207727909088135
299,2399,-1.9210892915725708
300,2407,-1.9214273691177368
301,2415,-1.9217278957366943
302,2423,-1.9220154285430908
303,2431,-1.9219133853912354
304,2439,-1.922365665435791
305,2447,-1.922707200050354
306,2455,-1.923115611076355
307,2463,-1.923343539237976
308,2471,-1.92361581325531
309,2479,-1.924055576324463
310,2487,-1.9242091178894043
311,2495,-1.9243956804275513
312,2503,-1.9247424602508545
313,2511,-1.9249924421310425
314,2519,-1.9251991510391235
315,2527,-1.9255235195159912
316,2535,-1.9256677627563477
317,2543,-1.9259573221206665
318,2551,-1.9259158372879028
319,2559,-1.9264519214630127
320,2567,-1.9265354871749878
321,2575,-1.927077293395996
322,2583,-1.9269721508026123
323,2591,-1.9274779558181763
324,2599,-1.92758047580719
325,2607,-1.9278663396835327
326,2615,-1.9281977415084839
327,2623,-1.928183913230896
328,2631,-1.9285401105880737
329,2639,-1.928512454032898
330,2647,-1.929141879081726
331,2655,-1.9292433261871338
332,2663,-1.9295252561569214
333,2671,-1.929796576499939
334,2679,-1.930066704750061
335,2687,-1.9301267862319946
336,2695,-1.93058443069458
337,2703,-1.9308087825775146
338,2711,-1.930896282196045
339,2719,-1.9310567378997803
340,2727,-1.9313279390335083
341,2735,-1.931589126586914
342,2743,-1.9317378997802734
343,2751,-1.9319274425506592
344,2759,-1.9322339296340942
345,2767,-1.9323561191558838
346,2775,-1.9326170682907104
347,2783,-1.9328006505966187
348,2791,-1.932834506034851
349,2799,-1.9331151247024536
350,2807,-1.933503270149231
351,2815,-1.9336506128311157
352,2823,-1.933821678161621
353,2831,-1.9339990615844727
354,2839,-1.9341928958892822
355,2847,-1.9343444108963013
356,2855,-1.9346747398376465
357,2863,-1.9346641302108765
358,2871,-1.9350570440292358
359,2879,-1.935195803642273
360,2887,-1.9353656768798828
361,2895,-1.935522437095642
362,2903,-1.9357155561447144
363,2911,-1.93587327003479
364,2919,-1.9360628128051758
365,2927,-1.9361530542373657
366,2935,-1.936457872390747
367,2943,-1.9364800453186035
368,2951,-1.9367570877075195
369,2959,-1.9368574619293213
370,2967,-1.9371049404144287
371,2975,-1.937283992767334
372,2983,-1.9375112056732178
373,2991,-1.9376246929168701
374,2999,-1.9377106428146362
375,3007,-1.9378279447555542
376,3015,-1.938014268875122
377,3023,-1.9382425546646118
378,3031,-1.938259482383728
379,3039,-1.9384433031082153
380,3047,-1.9388107061386108
381,3055,-1.9389821290969849
382,3063,-1.939108967781067
383,3071,-1.9393820762634277
384,3079,-1.9394885301589966
385,3087,-1.9395203590393066
386,3095,-1.939812183380127
387,3103,-1.9399060010910034
388,3111,-1.9401018619537354
389,3119,-1.9399641752243042
390,3127,-1.9404723644256592
391,3135,-1.940521240234375
392,3143,-1.940572738647461
393,3151,-1.940708041191101
394,3159,-1.9408602714538574
395,3167,-1.941171646118164
396,3175,-1.941190242767334
397,3183,-1.941393256187439
398,3191,-1.9414763450622559
399,3199,-1.9416391849517822
400,3207,-1.941908359527588
401,3215,-1.9418755769729614
402,3223,-1.9420419931411743
403,3231,-1.9422780275344849
404,3239,-1.9424102306365967
405,3247,-1.9426034688949585
406,3255,-1.9426524639129639
407,3263,-1.9428130388259888
408,3271,-1.9429899454116821
409,3279,-1.943076491355896
410,3287,-1.9431428909301758
411,3295,-1.9433623552322388
412,3303,-1.943493366241455
413,3311,-1.943526029586792
414,3319,-1.943633794784546
415,3327,-1.9438494443893433
416,3335,-1.9440683126449585
417,3343,-1.9441152811050415
418,3351,-1.9442745447158813
419,3359,-1.9443316459655762
420,3367,-1.944486141204834
421,3375,-1.94463050365448
422,3383,-1.9447596073150635
423,3391,-1.944889783859253
424,3399,-1.9449115991592407
425,3407,-1.9451836347579956
426,3415,-1.9452422857284546
427,3423,-1.9454902410507202
428,3431,-1.9454808235168457
429,3439,-1.945611596107483
430,3447,-1.945656657218933
431,3455,-1.945810079574585
432,3463,-1.9459155797958374
433,3471,-1.9459697008132935
434,3479,-1.9462571144104004
435,3487,-1.9463517665863037
436,3495,-1.9461127519607544
437,3503,-1.9465868473052979
438,3511,-1.9466891288757324
439,3519,-1.9468517303466797
440,3527,-1.9468833208084106
441,3535,-1.9469109773635864
442,3543,-1.9471986293792725
443,3551,-1.9472498893737793
444,3559,-1.9474080801010132
445,3567,-1.9473668336868286
446,3575,-1.9476637840270996
447,3583,-1.947685956954956
448,3591,-1.9478596448898315
449,3599,-1.947910189628601
450,3607,-1.9479742050170898
451,3615,-1.948143720626831
452,3623,-1.9482866525650024
453,3631,-1.9483842849731445
454,3639,-1.9484211206436157
455,3647,-1.948577642440796
456,3655,-1.948673129081726
457,3663,-1.9487563371658325
458,3671,-1.948756456375122
459,3679,-1.9488691091537476
460,3687,-1.948846459388733
461,3695,-1.9491236209869385
462,3703,-1.9492731094360352
463,3711,-1.9493762254714966
464,3719,-1.9495171308517456
465,3727,-1.9496186971664429
466,3735,-1.9497034549713135
467,3743,-1.949729561805725
468,3751,-1.9498295783996582
469,3759,-1.949998140335083
470,3767,-1.9500902891159058
471,3775,-1.950096845626831
472,3783,-1.9502466917037964
473,3791,-1.9504390954971313
474,3799,-1.9504742622375488
475,3807,-1.9506160020828247
476,3815,-1.9506417512893677
477,3823,-1.95076584815979
478,3831,-1.9507265090942383
479,3839,-1.9508368968963623
480,3847,-1.951033592224121
481,3855,-1.9510759115219116
482,3863,-1.9511009454727173
483,3871,-1.9513421058654785
484,3879,-1.9513742923736572
485,3887,-1.951442837715149
486,3895,-1.9514844417572021
487,3903,-1.9515780210494995
488,3911,-1.9516743421554565
489,3919,-1.9517649412155151
490,3927,-1.9516679048538208
491,3935,-1.9518513679504395
492,3943,-1.9520550966262817
493,3951,-1.952115535736084
494,3959,-1.9520955085754395
495,3967,-1.952234148979187
496,3975,-1.9524348974227905
497,3983,-1.9525134563446045
498,3991,-1.9526262283325195
499,3999,-1.9527432918548584
